set,ENCODE_tissue,GTEx_tissue,odds_ratio,q_val,is_sign,is_matched
FastGxE ts-eQTL Variants,transverse colon #1,Brain_Cerebellum,1.0879384915777983,0.3686339175252041,0,no
FastGxE ts-eQTL Variants,transverse colon #1,Breast_Mammary_Tissue,2.0344482354790228,0.08441169016007377,0,no
FastGxE ts-eQTL Variants,transverse colon #1,Colon_Sigmoid,1.5096395806220848,0.01841432666593284,1,yes
FastGxE ts-eQTL Variants,transverse colon #1,Colon_Transverse,1.49650071056172,0.0012946515091656376,1,yes
FastGxE ts-eQTL Variants,transverse colon #1,Esophagus_Gastroesophageal_Junction,1.4063367109938822,0.32852608093749747,0,no
FastGxE ts-eQTL Variants,transverse colon #1,Esophagus_Mucosa,1.2300393089743078,1.614824949647329e-4,1,no
FastGxE ts-eQTL Variants,transverse colon #1,Esophagus_Muscularis,0.9148111740695254,0.9997064479436676,0,no
FastGxE ts-eQTL Variants,transverse colon #1,Heart_Atrial_Appendage,1.1634941119659468,0.2352772699616631,0,no
FastGxE ts-eQTL Variants,transverse colon #1,Heart_Left_Ventricle,0.9191106144854198,0.985101801180981,0,no
FastGxE ts-eQTL Variants,transverse colon #1,Liver,1.1279557207469206,0.35980258987299824,0,no
FastGxE ts-eQTL Variants,transverse colon #1,Muscle_Skeletal,1.2370214973309908,5.496183416634348e-8,1,no
FastGxE ts-eQTL Variants,transverse colon #1,Nerve_Tibial,0.8860425481146166,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,transverse colon #1,Ovary,0.7997447446634712,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,transverse colon #1,Pancreas,1.1659120911152532,0.10387261695943488,0,no
FastGxE ts-eQTL Variants,transverse colon #1,Prostate,0.9417664096204587,0.8841657090262413,0,no
FastGxE ts-eQTL Variants,transverse colon #1,Spleen,1.0485077086343488,0.6431033146938884,0,no
FastGxE ts-eQTL Variants,transverse colon #1,Stomach,1.3384456981943436,0.1383933443198452,0,no
FastGxE ts-eQTL Variants,transverse colon #1,Testis,1.0252976409699288,0.45127443081310675,0,no
FastGxE ts-eQTL Variants,transverse colon #1,Thyroid,1.033710396988133,0.4476121548265291,0,no
FastGxE ts-eQTL Variants,transverse colon #1,Whole_Blood,1.2575693256235059,2.0855839112474058e-13,1,no
FastGxE ts-eQTL Variants,transverse colon #2,Adipose_Subcutaneous,1.0521635612323452,0.5647339237477619,0,no
FastGxE ts-eQTL Variants,transverse colon #2,Adipose_Visceral_Omentum,1.0619194849196056,0.6728689092527482,0,no
FastGxE ts-eQTL Variants,transverse colon #2,Adrenal_Gland,1.097211211738456,0.44219704913079144,0,no
FastGxE ts-eQTL Variants,transverse colon #2,Artery_Aorta,1.0076638109880791,0.7632428917986157,0,no
FastGxE ts-eQTL Variants,transverse colon #2,Artery_Coronary,0.4379075517131112,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,transverse colon #2,Artery_Tibial,1.2041099367780834,0.006891988195946428,1,no
FastGxE ts-eQTL Variants,transverse colon #2,Brain_Anterior_cingulate_cortex_BA24,1.3936371837383654,0.5153747946479659,0,no
FastGxE ts-eQTL Variants,transverse colon #2,Brain_Cerebellum,1.1242430454746386,0.24287673134687704,0,no
FastGxE ts-eQTL Variants,transverse colon #2,Breast_Mammary_Tissue,1.9215481873188196,0.09834438052709418,0,no
FastGxE ts-eQTL Variants,transverse colon #2,Colon_Sigmoid,1.736406433691643,1.9677207273644453e-4,1,yes
FastGxE ts-eQTL Variants,transverse colon #2,Colon_Transverse,1.58009854191522,1.3047903577449388e-4,1,yes
FastGxE ts-eQTL Variants,transverse colon #2,Esophagus_Gastroesophageal_Junction,1.3926769196734254,0.33497103187397526,0,no
FastGxE ts-eQTL Variants,transverse colon #2,Esophagus_Mucosa,1.3065886961015232,2.8374267626900585e-7,1,no
FastGxE ts-eQTL Variants,transverse colon #2,Esophagus_Muscularis,0.9129624820154214,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,transverse colon #2,Heart_Atrial_Appendage,1.0046018335004518,0.7744458930899616,0,no
FastGxE ts-eQTL Variants,transverse colon #2,Heart_Left_Ventricle,1.1268583682500506,0.33497103187397526,0,no
FastGxE ts-eQTL Variants,transverse colon #2,Liver,1.2661831097920926,0.07692114930619874,0,no
FastGxE ts-eQTL Variants,transverse colon #2,Muscle_Skeletal,1.3081913044502425,1.4319126772496189e-12,1,no
FastGxE ts-eQTL Variants,transverse colon #2,Nerve_Tibial,0.9340094686726603,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,transverse colon #2,Ovary,0.7755488506758108,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,transverse colon #2,Pancreas,1.2656955492747615,0.005545527637296369,1,no
FastGxE ts-eQTL Variants,transverse colon #2,Prostate,1.340907419607389,0.37936453893053657,0,no
FastGxE ts-eQTL Variants,transverse colon #2,Spleen,1.1535402223099593,0.2679443454480583,0,no
FastGxE ts-eQTL Variants,transverse colon #2,Stomach,1,0.8042477700597896,0,no
FastGxE ts-eQTL Variants,transverse colon #2,Testis,1.0772297659803254,0.03585088766057593,1,no
FastGxE ts-eQTL Variants,transverse colon #2,Thyroid,1.047466149177745,0.32390364030589375,0,no
FastGxE ts-eQTL Variants,transverse colon #2,Whole_Blood,1.3252437411012137,1.8921382659803456e-20,1,no
FastGxE ts-eQTL Variants,transverse colon #3,Adipose_Subcutaneous,1.0439697915948603,0.6421903968743206,0,no
FastGxE ts-eQTL Variants,transverse colon #3,Adipose_Visceral_Omentum,1.090238785360763,0.6496832423841571,0,no
FastGxE ts-eQTL Variants,transverse colon #3,Adrenal_Gland,1.0419011547273158,0.6688013721136283,0,no
FastGxE ts-eQTL Variants,transverse colon #3,Artery_Aorta,1.162296974800036,0.13668860704317992,0,no
FastGxE ts-eQTL Variants,transverse colon #3,Artery_Coronary,0.49576873780103314,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,transverse colon #3,Artery_Tibial,1.0913776258400403,0.3065428424554525,0,no
FastGxE ts-eQTL Variants,transverse colon #3,Brain_Anterior_cingulate_cortex_BA24,1.2355579991377663,0.6595201334856731,0,no
FastGxE ts-eQTL Variants,transverse colon #3,Brain_Cerebellum,1.1176878845540898,0.2934997687844498,0,no
FastGxE ts-eQTL Variants,transverse colon #3,Breast_Mammary_Tissue,1.514430832340418,0.33885394523535345,0,no
FastGxE ts-eQTL Variants,transverse colon #3,Colon_Sigmoid,1.4304803355597142,0.044894211860658825,1,yes
FastGxE ts-eQTL Variants,transverse colon #3,Colon_Transverse,0.8667254455618041,0.9999997903902816,0,yes
FastGxE ts-eQTL Variants,transverse colon #3,Esophagus_Gastroesophageal_Junction,0.802258808181768,0.985101801180981,0,no
FastGxE ts-eQTL Variants,transverse colon #3,Esophagus_Mucosa,1.0154393433967395,0.6915406891387625,0,no
FastGxE ts-eQTL Variants,transverse colon #3,Esophagus_Muscularis,0.9646326788930769,0.9049669599054708,0,no
FastGxE ts-eQTL Variants,transverse colon #3,Heart_Atrial_Appendage,1.1504998646968294,0.3372484479237863,0,no
FastGxE ts-eQTL Variants,transverse colon #3,Heart_Left_Ventricle,0.9843464188485939,0.8520684664203936,0,no
FastGxE ts-eQTL Variants,transverse colon #3,Liver,1.213278014064771,0.21652618762701617,0,no
FastGxE ts-eQTL Variants,transverse colon #3,Muscle_Skeletal,1.1339476916083777,0.012177882305406723,1,no
FastGxE ts-eQTL Variants,transverse colon #3,Nerve_Tibial,0.9844814433341562,0.8841657090262413,0,no
FastGxE ts-eQTL Variants,transverse colon #3,Ovary,0.7862243930250923,0.9984464588118109,0,no
FastGxE ts-eQTL Variants,transverse colon #3,Pancreas,1.1036694342012887,0.3371696661083223,0,no
FastGxE ts-eQTL Variants,transverse colon #3,Prostate,1.2184031104536353,0.5528112009876238,0,no
FastGxE ts-eQTL Variants,transverse colon #3,Spleen,0.9867650576357374,0.8392887529231137,0,no
FastGxE ts-eQTL Variants,transverse colon #3,Stomach,1.0689534874022693,0.6688013721136283,0,no
FastGxE ts-eQTL Variants,transverse colon #3,Testis,0.9838645883952909,0.9297896176020605,0,no
FastGxE ts-eQTL Variants,transverse colon #3,Thyroid,0.9983086529834585,0.8012740096498917,0,no
FastGxE ts-eQTL Variants,transverse colon #3,Whole_Blood,1.010683282599259,0.6758168743435097,0,no
FastGxE ts-eQTL Variants,transverse colon #4,Adipose_Subcutaneous,1.0974440498346507,0.3573011064514145,0,no
FastGxE ts-eQTL Variants,transverse colon #4,Adipose_Visceral_Omentum,0.8158961203098777,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,transverse colon #4,Adrenal_Gland,1.0580304863479582,0.5980161834906523,0,no
FastGxE ts-eQTL Variants,transverse colon #4,Artery_Aorta,1.031631932246042,0.652460222172223,0,no
FastGxE ts-eQTL Variants,transverse colon #4,Artery_Coronary,2.545243112638063,0.2934997687844498,0,no
FastGxE ts-eQTL Variants,transverse colon #4,Artery_Tibial,1.1137220858966652,0.13730011969413974,0,no
FastGxE ts-eQTL Variants,transverse colon #4,Brain_Anterior_cingulate_cortex_BA24,1.1409021329106548,0.6772485360191286,0,no
FastGxE ts-eQTL Variants,transverse colon #4,Brain_Cerebellum,1.2128977356742283,0.034406816662050116,1,no
FastGxE ts-eQTL Variants,transverse colon #4,Breast_Mammary_Tissue,1.7252266396283606,0.13230546035633467,0,no
FastGxE ts-eQTL Variants,transverse colon #4,Colon_Sigmoid,1.2292550861052318,0.2503838925663301,0,yes
FastGxE ts-eQTL Variants,transverse colon #4,Colon_Transverse,1.3638879237554202,0.0166811270367332,1,yes
FastGxE ts-eQTL Variants,transverse colon #4,Esophagus_Gastroesophageal_Junction,1.2588166211332719,0.4674629166862604,0,no
FastGxE ts-eQTL Variants,transverse colon #4,Esophagus_Mucosa,1.2309543915897658,9.668678454242006e-5,1,no
FastGxE ts-eQTL Variants,transverse colon #4,Esophagus_Muscularis,1,0.796470303583112,0,no
FastGxE ts-eQTL Variants,transverse colon #4,Heart_Atrial_Appendage,1.0521301059709214,0.6108185532511041,0,no
FastGxE ts-eQTL Variants,transverse colon #4,Heart_Left_Ventricle,1.129999975024992,0.27968660096251013,0,no
FastGxE ts-eQTL Variants,transverse colon #4,Liver,1.028999687885214,0.6939321672327318,0,no
FastGxE ts-eQTL Variants,transverse colon #4,Muscle_Skeletal,1.1914030650237204,7.403801886339093e-6,1,no
FastGxE ts-eQTL Variants,transverse colon #4,Nerve_Tibial,0.9857340965136224,0.8841657090262413,0,no
FastGxE ts-eQTL Variants,transverse colon #4,Ovary,0.8510609119000163,0.9794941627278249,0,no
FastGxE ts-eQTL Variants,transverse colon #4,Pancreas,1.2386975094269586,0.011043544709644953,1,no
FastGxE ts-eQTL Variants,transverse colon #4,Prostate,1,0.8203804954634262,0,no
FastGxE ts-eQTL Variants,transverse colon #4,Spleen,1.1081612120493505,0.38637399981442744,0,no
FastGxE ts-eQTL Variants,transverse colon #4,Stomach,1.2305350040287664,0.25795960318230415,0,no
FastGxE ts-eQTL Variants,transverse colon #4,Testis,1.0063294473846067,0.7043256779308404,0,no
FastGxE ts-eQTL Variants,transverse colon #4,Thyroid,1.0246377959243882,0.5418614967466574,0,no
FastGxE ts-eQTL Variants,transverse colon #4,Whole_Blood,1.1680796840804024,7.699683368712677e-7,1,no
TbT eQTL Variants,adrenal gland #1,Adipose_Subcutaneous,0.9125330271396697,1,0,no
TbT eQTL Variants,adrenal gland #1,Adipose_Visceral_Omentum,0.8930141964614473,1,0,no
TbT eQTL Variants,adrenal gland #1,Adrenal_Gland,0.9823482845011964,1,0,yes
TbT eQTL Variants,adrenal gland #1,Artery_Aorta,1.0763777280642788,1,0,no
TbT eQTL Variants,adrenal gland #1,Artery_Coronary,1.1879458112588421,1,0,no
TbT eQTL Variants,adrenal gland #1,Artery_Tibial,0.9442806935347346,1,0,no
TbT eQTL Variants,adrenal gland #1,Brain_Anterior_cingulate_cortex_BA24,0.8557662848652916,1,0,no
TbT eQTL Variants,adrenal gland #1,Brain_Cerebellum,0.9835549689742052,1,0,no
TbT eQTL Variants,adrenal gland #1,Breast_Mammary_Tissue,0.6399811694653252,1,0,no
TbT eQTL Variants,adrenal gland #1,Colon_Sigmoid,1.0710685030577285,1,0,no
TbT eQTL Variants,adrenal gland #1,Colon_Transverse,1.0102526445488555,1,0,no
TbT eQTL Variants,adrenal gland #1,Esophagus_Gastroesophageal_Junction,1.0963823691460106,1,0,no
TbT eQTL Variants,adrenal gland #1,Esophagus_Mucosa,0.9001146428438545,1,0,no
TbT eQTL Variants,adrenal gland #1,Esophagus_Muscularis,0.8886640931381287,1,0,no
TbT eQTL Variants,adrenal gland #1,Heart_Atrial_Appendage,0.814285042446881,1,0,no
TbT eQTL Variants,adrenal gland #1,Heart_Left_Ventricle,1.0525015167404137,1,0,no
TbT eQTL Variants,adrenal gland #1,Liver,1.0512687715434295,1,0,no
TbT eQTL Variants,adrenal gland #1,Muscle_Skeletal,1.089093177949361,0.6685292327762383,0,no
TbT eQTL Variants,adrenal gland #1,Nerve_Tibial,0.8084659103021352,1,0,no
TbT eQTL Variants,adrenal gland #1,Ovary,0.954873386784731,1,0,no
TbT eQTL Variants,adrenal gland #1,Pancreas,0.8605404548839897,1,0,no
TbT eQTL Variants,adrenal gland #1,Prostate,1.0520285951533723,1,0,no
TbT eQTL Variants,adrenal gland #1,Spleen,1.3337800509218172,0.14420807820000353,0,no
TbT eQTL Variants,adrenal gland #1,Stomach,0.733670470698987,1,0,no
TbT eQTL Variants,adrenal gland #1,Testis,0.8908089498257425,1,0,no
TbT eQTL Variants,adrenal gland #1,Thyroid,0.9734367179162786,1,0,no
TbT eQTL Variants,adrenal gland #1,Whole_Blood,1.1742944779414657,0.030020598329881524,1,no
TbT eQTL Variants,adrenal gland #2,Adipose_Subcutaneous,0.9549367942564801,1,0,no
TbT eQTL Variants,adrenal gland #2,Adipose_Visceral_Omentum,1.0162182879374044,1,0,no
TbT eQTL Variants,adrenal gland #2,Adrenal_Gland,1.3871420351774502,0.030020598329881524,1,yes
TbT eQTL Variants,adrenal gland #2,Artery_Aorta,1.0425538891917057,1,0,no
TbT eQTL Variants,adrenal gland #2,Artery_Coronary,0.8937222189615707,1,0,no
TbT eQTL Variants,adrenal gland #2,Artery_Tibial,1.0032326051570124,1,0,no
TbT eQTL Variants,adrenal gland #2,Brain_Anterior_cingulate_cortex_BA24,0.8694599244981894,1,0,no
TbT eQTL Variants,adrenal gland #2,Brain_Cerebellum,0.9803871048742708,1,0,no
TbT eQTL Variants,adrenal gland #2,Breast_Mammary_Tissue,0.752202196509917,1,0,no
TbT eQTL Variants,adrenal gland #2,Colon_Sigmoid,1,1,0,no
TbT eQTL Variants,adrenal gland #2,Colon_Transverse,0.9794198360714169,1,0,no
TbT eQTL Variants,adrenal gland #2,Esophagus_Gastroesophageal_Junction,1.0109923269224947,1,0,no
TbT eQTL Variants,adrenal gland #2,Esophagus_Mucosa,0.9935781518829804,1,0,no
TbT eQTL Variants,adrenal gland #2,Esophagus_Muscularis,0.774926573669755,1,0,no
TbT eQTL Variants,adrenal gland #2,Heart_Atrial_Appendage,0.8430509149037466,1,0,no
TbT eQTL Variants,adrenal gland #2,Heart_Left_Ventricle,0.925090046089692,1,0,no
TbT eQTL Variants,adrenal gland #2,Liver,1.2485260086284082,0.4407934605870296,0,no
TbT eQTL Variants,adrenal gland #2,Muscle_Skeletal,1.0265046922142071,1,0,no
TbT eQTL Variants,adrenal gland #2,Nerve_Tibial,0.7943079136581119,1,0,no
TbT eQTL Variants,adrenal gland #2,Ovary,1.2339240327707808,0.9500231566762388,0,no
TbT eQTL Variants,adrenal gland #2,Pancreas,0.8667140577480611,1,0,no
TbT eQTL Variants,adrenal gland #2,Prostate,0.6984839242537387,1,0,no
TbT eQTL Variants,adrenal gland #2,Spleen,1.1543865722781823,0.6653956868913438,0,no
TbT eQTL Variants,adrenal gland #2,Stomach,0.8839821085787962,1,0,no
TbT eQTL Variants,adrenal gland #2,Testis,0.8227014888309132,1,0,no
TbT eQTL Variants,adrenal gland #2,Thyroid,0.9045805722256572,1,0,no
TbT eQTL Variants,adrenal gland #2,Whole_Blood,1.2533986906652066,1.2920445715253759e-6,1,no
TbT eQTL Variants,adrenal gland #3,Adipose_Subcutaneous,0.9548910045486935,1,0,no
TbT eQTL Variants,adrenal gland #3,Adipose_Visceral_Omentum,0.9959342825093428,1,0,no
TbT eQTL Variants,adrenal gland #3,Adrenal_Gland,1.1903723350667494,0.4463835466797071,0,yes
TbT eQTL Variants,adrenal gland #3,Artery_Aorta,1.145676384546566,0.40510290880345357,0,no
TbT eQTL Variants,adrenal gland #3,Artery_Coronary,0.9494433805679969,1,0,no
TbT eQTL Variants,adrenal gland #3,Artery_Tibial,0.9571768180094148,1,0,no
TbT eQTL Variants,adrenal gland #3,Brain_Anterior_cingulate_cortex_BA24,0.6675728087227193,1,0,no
TbT eQTL Variants,adrenal gland #3,Brain_Cerebellum,0.9910214324863844,1,0,no
TbT eQTL Variants,adrenal gland #3,Breast_Mammary_Tissue,0.7978579209863682,1,0,no
TbT eQTL Variants,adrenal gland #3,Colon_Sigmoid,1.1126481263132804,0.9423254719588849,0,no
TbT eQTL Variants,adrenal gland #3,Colon_Transverse,1.282728084994182,0.19205400247013882,0,no
TbT eQTL Variants,adrenal gland #3,Esophagus_Gastroesophageal_Junction,1.0725806142862675,1,0,no
TbT eQTL Variants,adrenal gland #3,Esophagus_Mucosa,1.0207320680521668,1,0,no
TbT eQTL Variants,adrenal gland #3,Esophagus_Muscularis,0.9384215211073114,1,0,no
TbT eQTL Variants,adrenal gland #3,Heart_Atrial_Appendage,0.931430768823644,1,0,no
TbT eQTL Variants,adrenal gland #3,Heart_Left_Ventricle,1.0869225320274383,0.9668765210093471,0,no
TbT eQTL Variants,adrenal gland #3,Liver,1.1560073160604254,0.7254801445279051,0,no
TbT eQTL Variants,adrenal gland #3,Muscle_Skeletal,1.035722666075025,1,0,no
TbT eQTL Variants,adrenal gland #3,Nerve_Tibial,0.8803133993075053,1,0,no
TbT eQTL Variants,adrenal gland #3,Ovary,0.9749106159057337,1,0,no
TbT eQTL Variants,adrenal gland #3,Pancreas,0.8828198092545959,1,0,no
TbT eQTL Variants,adrenal gland #3,Prostate,1.041112808075858,1,0,no
TbT eQTL Variants,adrenal gland #3,Spleen,1.287565707060132,0.03527065534063847,1,no
TbT eQTL Variants,adrenal gland #3,Stomach,0.9602487724856102,1,0,no
TbT eQTL Variants,adrenal gland #3,Testis,0.9067029294867552,1,0,no
TbT eQTL Variants,adrenal gland #3,Thyroid,0.9760459493493479,1,0,no
TbT eQTL Variants,adrenal gland #3,Whole_Blood,1.2199161284130464,1.948331020617871e-6,1,no
TbT eQTL Variants,body of pancreas #1,Adipose_Subcutaneous,0.8135178797309995,1,0,no
TbT eQTL Variants,body of pancreas #1,Adipose_Visceral_Omentum,1.082877110591009,1,0,no
TbT eQTL Variants,body of pancreas #1,Adrenal_Gland,0.8898075811681453,1,0,no
TbT eQTL Variants,body of pancreas #1,Artery_Aorta,0.9315623025239368,1,0,no
TbT eQTL Variants,body of pancreas #1,Artery_Coronary,1,1,0,no
TbT eQTL Variants,body of pancreas #1,Artery_Tibial,0.8755825666838118,1,0,no
TbT eQTL Variants,body of pancreas #1,Brain_Anterior_cingulate_cortex_BA24,1.9354637300338757,0.46225508554692174,0,no
TbT eQTL Variants,body of pancreas #1,Brain_Cerebellum,1.0064065778787619,1,0,no
TbT eQTL Variants,body of pancreas #1,Breast_Mammary_Tissue,0.7475021158276113,1,0,no
TbT eQTL Variants,body of pancreas #1,Colon_Sigmoid,1.0232742309779752,1,0,no
TbT eQTL Variants,body of pancreas #1,Colon_Transverse,0.96830924047131,1,0,no
TbT eQTL Variants,body of pancreas #1,Esophagus_Gastroesophageal_Junction,1.071209361654007,1,0,no
TbT eQTL Variants,body of pancreas #1,Esophagus_Mucosa,1.1076974626595895,0.7559127641637806,0,no
TbT eQTL Variants,body of pancreas #1,Esophagus_Muscularis,0.8837319686550131,1,0,no
TbT eQTL Variants,body of pancreas #1,Heart_Atrial_Appendage,0.9556841454193236,1,0,no
TbT eQTL Variants,body of pancreas #1,Heart_Left_Ventricle,0.9283017827091398,1,0,no
TbT eQTL Variants,body of pancreas #1,Liver,0.9269416639636429,1,0,no
TbT eQTL Variants,body of pancreas #1,Muscle_Skeletal,1.0697710935043565,0.9420372016159188,0,no
TbT eQTL Variants,body of pancreas #1,Nerve_Tibial,0.8618670272179018,1,0,no
TbT eQTL Variants,body of pancreas #1,Ovary,0.9452678401795664,1,0,no
TbT eQTL Variants,body of pancreas #1,Pancreas,1.0057557785742948,1,0,yes
TbT eQTL Variants,body of pancreas #1,Prostate,0.7555029352772344,1,0,no
TbT eQTL Variants,body of pancreas #1,Spleen,1.188852411267147,0.7559127641637806,0,no
TbT eQTL Variants,body of pancreas #1,Stomach,1.0183621745775369,1,0,no
TbT eQTL Variants,body of pancreas #1,Testis,0.9003707893614638,1,0,no
TbT eQTL Variants,body of pancreas #1,Thyroid,0.9270468580799556,1,0,no
TbT eQTL Variants,body of pancreas #1,Whole_Blood,1.0724392360698753,0.7928160085503863,0,no
TbT eQTL Variants,body of pancreas #2,Adipose_Subcutaneous,0.9461643746458683,1,0,no
TbT eQTL Variants,body of pancreas #2,Adipose_Visceral_Omentum,0.9008222043676137,1,0,no
TbT eQTL Variants,body of pancreas #2,Adrenal_Gland,0.7263895906477044,1,0,no
TbT eQTL Variants,body of pancreas #2,Artery_Aorta,1.102956071458594,0.9420372016159188,0,no
TbT eQTL Variants,body of pancreas #2,Artery_Coronary,1.053641084098337,1,0,no
TbT eQTL Variants,body of pancreas #2,Artery_Tibial,1.1034705386767925,0.644186646437179,0,no
TbT eQTL Variants,body of pancreas #2,Brain_Anterior_cingulate_cortex_BA24,1.0405749156489243,1,0,no
TbT eQTL Variants,body of pancreas #2,Brain_Cerebellum,1.1360236950315086,0.7867714249896719,0,no
TbT eQTL Variants,body of pancreas #2,Breast_Mammary_Tissue,0.9774085228650922,1,0,no
TbT eQTL Variants,body of pancreas #2,Colon_Sigmoid,0.9421919043760989,1,0,no
TbT eQTL Variants,body of pancreas #2,Colon_Transverse,0.9060755454122971,1,0,no
TbT eQTL Variants,body of pancreas #2,Esophagus_Gastroesophageal_Junction,0.950307692018895,1,0,no
TbT eQTL Variants,body of pancreas #2,Esophagus_Mucosa,0.9658614497779177,1,0,no
TbT eQTL Variants,body of pancreas #2,Esophagus_Muscularis,0.8281182087004373,1,0,no
TbT eQTL Variants,body of pancreas #2,Heart_Atrial_Appendage,0.784258459049625,1,0,no
TbT eQTL Variants,body of pancreas #2,Heart_Left_Ventricle,1.0113835988205973,1,0,no
TbT eQTL Variants,body of pancreas #2,Liver,1.1555009808744263,0.9246735573244844,0,no
TbT eQTL Variants,body of pancreas #2,Muscle_Skeletal,1.1131866986411094,0.38176762211873005,0,no
TbT eQTL Variants,body of pancreas #2,Nerve_Tibial,0.9151771178670127,1,0,no
TbT eQTL Variants,body of pancreas #2,Ovary,1.1452566078774375,1,0,no
TbT eQTL Variants,body of pancreas #2,Pancreas,1.2452327563976384,0.2002462856382426,0,yes
TbT eQTL Variants,body of pancreas #2,Prostate,0.8984380269992264,1,0,no
TbT eQTL Variants,body of pancreas #2,Spleen,1.063614378693618,1,0,no
TbT eQTL Variants,body of pancreas #2,Stomach,0.8653615041431901,1,0,no
TbT eQTL Variants,body of pancreas #2,Testis,0.9787601323149359,1,0,no
TbT eQTL Variants,body of pancreas #2,Thyroid,0.9559834532135187,1,0,no
TbT eQTL Variants,body of pancreas #2,Whole_Blood,1.1084589657445663,0.27862888536592045,0,no
TbT eQTL Variants,body of pancreas #3,Adipose_Subcutaneous,0.8828360187379135,1,0,no
TbT eQTL Variants,body of pancreas #3,Adipose_Visceral_Omentum,1.0050886575767044,1,0,no
TbT eQTL Variants,body of pancreas #3,Adrenal_Gland,1.0712131749440177,1,0,no
TbT eQTL Variants,body of pancreas #3,Artery_Aorta,0.9880816531534166,1,0,no
TbT eQTL Variants,body of pancreas #3,Artery_Coronary,0.6022017580949408,1,0,no
TbT eQTL Variants,body of pancreas #3,Artery_Tibial,1.032227201029452,1,0,no
TbT eQTL Variants,body of pancreas #3,Brain_Anterior_cingulate_cortex_BA24,0.886445191480483,1,0,no
TbT eQTL Variants,body of pancreas #3,Brain_Cerebellum,0.8528254492581243,1,0,no
TbT eQTL Variants,body of pancreas #3,Breast_Mammary_Tissue,0.846177824524328,1,0,no
TbT eQTL Variants,body of pancreas #3,Colon_Sigmoid,0.9680677439964066,1,0,no
TbT eQTL Variants,body of pancreas #3,Colon_Transverse,0.9242741221450728,1,0,no
TbT eQTL Variants,body of pancreas #3,Esophagus_Gastroesophageal_Junction,0.9169767193853579,1,0,no
TbT eQTL Variants,body of pancreas #3,Esophagus_Mucosa,1.0522616766185802,1,0,no
TbT eQTL Variants,body of pancreas #3,Esophagus_Muscularis,0.9057246764162546,1,0,no
TbT eQTL Variants,body of pancreas #3,Heart_Atrial_Appendage,0.8993552943386911,1,0,no
TbT eQTL Variants,body of pancreas #3,Heart_Left_Ventricle,1.027553123644425,1,0,no
TbT eQTL Variants,body of pancreas #3,Liver,1.3429371448696898,0.0959669181261067,0,no
TbT eQTL Variants,body of pancreas #3,Muscle_Skeletal,1.004312668344072,1,0,no
TbT eQTL Variants,body of pancreas #3,Nerve_Tibial,0.8590391138444314,1,0,no
TbT eQTL Variants,body of pancreas #3,Ovary,1.2233463573121304,0.9423254719588849,0,no
TbT eQTL Variants,body of pancreas #3,Pancreas,1.6098094991124126,4.773362205522786e-9,1,yes
TbT eQTL Variants,body of pancreas #3,Prostate,0.8226230901388516,1,0,no
TbT eQTL Variants,body of pancreas #3,Spleen,1.1768991612000739,0.48868930074786754,0,no
TbT eQTL Variants,body of pancreas #3,Stomach,0.9174734023256437,1,0,no
TbT eQTL Variants,body of pancreas #3,Testis,0.9001325279195048,1,0,no
TbT eQTL Variants,body of pancreas #3,Thyroid,0.9776256004880856,1,0,no
TbT eQTL Variants,body of pancreas #3,Whole_Blood,1.1667240421025218,0.0033691346880810537,1,no
TbT eQTL Variants,body of pancreas #4,Adipose_Subcutaneous,0.82835333467013,1,0,no
TbT eQTL Variants,body of pancreas #4,Adipose_Visceral_Omentum,1.037746076913537,1,0,no
TbT eQTL Variants,body of pancreas #4,Adrenal_Gland,0.8507912494778818,1,0,no
TbT eQTL Variants,body of pancreas #4,Artery_Aorta,1.1689745766174198,0.48868930074786754,0,no
TbT eQTL Variants,body of pancreas #4,Artery_Coronary,0.792100074245287,1,0,no
TbT eQTL Variants,body of pancreas #4,Artery_Tibial,0.8641061408965006,1,0,no
TbT eQTL Variants,body of pancreas #4,Brain_Anterior_cingulate_cortex_BA24,0.9672072156272287,1,0,no
TbT eQTL Variants,body of pancreas #4,Brain_Cerebellum,1.0042970886540403,1,0,no
TbT eQTL Variants,body of pancreas #4,Breast_Mammary_Tissue,0.7796581163162227,1,0,no
TbT eQTL Variants,body of pancreas #4,Colon_Sigmoid,1.0369620976768787,1,0,no
TbT eQTL Variants,body of pancreas #4,Colon_Transverse,1.047835213175588,1,0,no
TbT eQTL Variants,body of pancreas #4,Esophagus_Gastroesophageal_Junction,1.0422356514028657,1,0,no
TbT eQTL Variants,body of pancreas #4,Esophagus_Mucosa,1.1396164821951065,0.27862888536592045,0,no
TbT eQTL Variants,body of pancreas #4,Esophagus_Muscularis,0.8271610801239887,1,0,no
TbT eQTL Variants,body of pancreas #4,Heart_Atrial_Appendage,0.882910576261343,1,0,no
TbT eQTL Variants,body of pancreas #4,Heart_Left_Ventricle,1.2855481825171846,0.11769162399269378,0,no
